tema,indicador,anio,sexo,disc,entidad,rango_edad,num,den,casos,ee,fuente,universo,encuesta
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Morelos,18-29,119538.0,176961.0,399.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Morelos,30-44,167045.0,184417.0,468.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Morelos,45-59,119036.0,137854.0,309.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Morelos,60+,52156.0,97780.0,281.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,México,18-29,1267650.0,1869695.0,268.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,México,30-44,1625844.0,1673430.0,370.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,México,45-59,1184451.0,1269467.0,240.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,México,60+,367306.0,744403.0,185.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nayarit,18-29,68022.0,93013.0,222.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nayarit,30-44,123158.0,128789.0,343.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nayarit,45-59,84243.0,99300.0,201.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nayarit,60+,35275.0,61458.0,192.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nuevo León,18-29,382503.0,473568.0,257.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nuevo León,30-44,516474.0,549387.0,368.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nuevo León,45-59,387316.0,410956.0,242.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Nuevo León,60+,111649.0,254916.0,182.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Oaxaca,18-29,236254.0,342424.0,403.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Oaxaca,30-44,287416.0,321487.0,450.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Oaxaca,45-59,245478.0,287262.0,316.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Oaxaca,60+,138564.0,241645.0,305.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Puebla,18-29,402057.0,528648.0,245.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Puebla,30-44,511082.0,531419.0,340.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Puebla,45-59,411209.0,428927.0,208.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Puebla,60+,170344.0,272245.0,194.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Querétaro,18-29,154764.0,212941.0,275.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Querétaro,30-44,198436.0,208018.0,349.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Querétaro,45-59,140247.0,152183.0,197.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Querétaro,60+,45614.0,84375.0,183.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Quintana Roo,18-29,129112.0,157598.0,263.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Quintana Roo,30-44,170054.0,176110.0,341.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Quintana Roo,45-59,128207.0,131463.0,175.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Quintana Roo,60+,30091.0,48423.0,151.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,San Luis Potosí,18-29,169928.0,220484.0,244.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,San Luis Potosí,30-44,241158.0,267151.0,337.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,San Luis Potosí,45-59,166335.0,180762.0,193.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,San Luis Potosí,60+,92585.0,151727.0,202.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sinaloa,18-29,175620.0,223947.0,235.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sinaloa,30-44,250574.0,267887.0,324.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sinaloa,45-59,229053.0,245831.0,221.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sinaloa,60+,66172.0,144271.0,187.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sonora,18-29,163715.0,239342.0,232.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sonora,30-44,320607.0,348900.0,352.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sonora,45-59,174601.0,185731.0,186.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Sonora,60+,69244.0,129629.0,172.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tabasco,18-29,148685.0,206120.0,380.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tabasco,30-44,191644.0,211766.0,507.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tabasco,45-59,151876.0,184065.0,321.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tabasco,60+,49525.0,84191.0,267.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tamaulipas,18-29,245019.0,347558.0,212.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tamaulipas,30-44,325412.0,339050.0,303.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tamaulipas,45-59,247570.0,276470.0,190.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tamaulipas,60+,73681.0,165986.0,162.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tlaxcala,18-29,87491.0,125245.0,717.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tlaxcala,30-44,113631.0,119463.0,919.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tlaxcala,45-59,79456.0,88044.0,498.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Tlaxcala,60+,30230.0,50700.0,523.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Veracruz,18-29,374542.0,578992.0,306.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Veracruz,30-44,608336.0,687354.0,420.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Veracruz,45-59,642042.0,693739.0,336.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Veracruz,60+,236783.0,400118.0,278.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Yucatán,18-29,155284.0,197868.0,281.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Yucatán,30-44,210182.0,228288.0,355.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Yucatán,45-59,143144.0,154167.0,222.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Yucatán,60+,65052.0,93329.0,188.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Zacatecas,18-29,107673.0,149398.0,288.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Zacatecas,30-44,124470.0,133575.0,303.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Zacatecas,45-59,100993.0,111160.0,196.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Hombres,Sin discapacidad,Zacatecas,60+,46359.0,69146.0,177.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Aguascalientes,18-29,3474.0,5689.0,10.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Aguascalientes,30-44,1252.0,1873.0,8.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Aguascalientes,45-59,1612.0,6181.0,18.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Aguascalientes,60+,162.0,18674.0,71.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California,18-29,0.0,16771.0,7.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California,30-44,6385.0,18271.0,11.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California,45-59,12568.0,31207.0,28.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California,60+,8502.0,61835.0,84.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California Sur,18-29,0.0,1091.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California Sur,30-44,3072.0,3593.0,12.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California Sur,45-59,1837.0,4425.0,21.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Baja California Sur,60+,825.0,12698.0,73.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Campeche,18-29,312.0,2463.0,8.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Campeche,30-44,536.0,659.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Campeche,45-59,930.0,4816.0,19.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Campeche,60+,398.0,12377.0,78.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chiapas,18-29,901.0,7827.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chiapas,30-44,765.0,3634.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chiapas,45-59,7508.0,17372.0,15.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chiapas,60+,3489.0,64254.0,75.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chihuahua,18-29,189.0,6763.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chihuahua,30-44,378.0,9030.0,9.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chihuahua,45-59,5760.0,19199.0,20.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Chihuahua,60+,1667.0,47911.0,61.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Ciudad de México,18-29,981.0,48930.0,13.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Ciudad de México,30-44,981.0,12204.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Ciudad de México,45-59,14350.0,58219.0,23.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Ciudad de México,60+,24151.0,211071.0,95.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Coahuila,18-29,469.0,3038.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Coahuila,30-44,1096.0,3214.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Coahuila,45-59,0.0,11117.0,9.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Coahuila,60+,403.0,13851.0,31.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Colima,18-29,1228.0,1228.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Colima,30-44,1137.0,1953.0,10.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Colima,45-59,1327.0,3774.0,19.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Colima,60+,588.0,12667.0,63.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Durango,18-29,0.0,133.0,1.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Durango,30-44,907.0,2818.0,10.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Durango,45-59,247.0,3684.0,11.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Durango,60+,649.0,18242.0,48.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guanajuato,18-29,82.0,7457.0,12.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guanajuato,30-44,3532.0,9579.0,21.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guanajuato,45-59,4370.0,16331.0,42.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guanajuato,60+,1669.0,48768.0,127.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guerrero,18-29,160.0,5232.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guerrero,30-44,168.0,3569.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guerrero,45-59,1735.0,4337.0,10.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Guerrero,60+,1257.0,44331.0,73.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Hidalgo,18-29,0.0,4414.0,8.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Hidalgo,30-44,1364.0,4466.0,23.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Hidalgo,45-59,766.0,8565.0,33.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Hidalgo,60+,3531.0,50567.0,189.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Jalisco,18-29,917.0,10058.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Jalisco,30-44,12085.0,17304.0,11.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Jalisco,45-59,5617.0,39512.0,18.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Jalisco,60+,7217.0,113851.0,75.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Michoacán,18-29,1132.0,5488.0,9.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Michoacán,30-44,2299.0,17559.0,14.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Michoacán,45-59,9027.0,24448.0,30.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Michoacán,60+,12722.0,87632.0,117.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Morelos,18-29,375.0,962.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Morelos,30-44,2373.0,6760.0,17.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Morelos,45-59,2193.0,10930.0,22.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Morelos,60+,7107.0,43485.0,116.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,México,18-29,6821.0,69408.0,7.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,México,30-44,5375.0,45990.0,8.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,México,45-59,18057.0,41316.0,14.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,México,60+,22165.0,216849.0,74.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nayarit,18-29,73.0,2205.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nayarit,30-44,1247.0,3076.0,10.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nayarit,45-59,5121.0,11236.0,18.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nayarit,60+,1337.0,16811.0,80.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nuevo León,18-29,0.0,5681.0,1.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nuevo León,30-44,2928.0,4888.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nuevo León,45-59,4975.0,28985.0,21.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Nuevo León,60+,6450.0,80468.0,65.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Oaxaca,18-29,0.0,6077.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Oaxaca,30-44,2295.0,6719.0,11.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Oaxaca,45-59,1355.0,14572.0,20.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Oaxaca,60+,6723.0,45689.0,85.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Puebla,18-29,204.0,1694.0,4.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Puebla,30-44,413.0,4831.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Puebla,45-59,0.0,12765.0,10.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Puebla,60+,9206.0,64083.0,64.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Querétaro,18-29,639.0,1661.0,3.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Querétaro,30-44,6705.0,11645.0,9.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Querétaro,45-59,1741.0,7345.0,12.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Querétaro,60+,2453.0,44070.0,78.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Quintana Roo,18-29,0.0,4765.0,1.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Quintana Roo,30-44,2309.0,4412.0,9.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Quintana Roo,45-59,3663.0,8604.0,19.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Quintana Roo,60+,1936.0,17734.0,51.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,San Luis Potosí,18-29,1552.0,4923.0,6.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,San Luis Potosí,30-44,699.0,5663.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,San Luis Potosí,45-59,0.0,5978.0,8.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,San Luis Potosí,60+,2074.0,38731.0,57.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sinaloa,18-29,0.0,5250.0,5.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sinaloa,30-44,2752.0,5513.0,10.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sinaloa,45-59,3039.0,11140.0,11.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sinaloa,60+,361.0,43725.0,54.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sonora,18-29,146.0,1081.0,2.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sonora,30-44,166.0,9207.0,7.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sonora,45-59,5331.0,10860.0,12.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Sonora,60+,602.0,34393.0,56.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Tabasco,18-29,109.0,4030.0,11.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
trabajo,Población ocupada,2017,Mujeres,Con discapacidad,Tabasco,30-44,985.0,4597.0,17.0,,ENADIS (INEGI),Personas de 18 años o más,enadis
